transaction_id,amount,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,merchant_risk_score,device_risk_score,ip_risk_score,is_international,is_new_device,is_new_location,hour,is_fraud
TXN008576,8058.38,29,86,3,3444.75,0.3709,0.2371,0.2581,0,0,0,14,0
TXN008577,1492.88,48,167,7,1261.26,0.2028,0.2731,0.1446,0,0,0,8,0
TXN008578,898.99,69,96,6,1561.05,0.121,0.036,0.175,0,0,0,6,0
TXN008579,820.56,64,527,5,708.14,0.1839,0.3435,0.1191,0,0,0,22,0
TXN008580,1170.9,49,807,5,1282.13,0.0629,0.0755,0.1211,0,0,1,22,1
TXN008581,301.37,28,130,7,904.73,0.0923,0.0169,0.4487,0,1,0,8,0
TXN008582,405.83,22,144,3,1119.64,0.1755,0.3204,0.1156,0,0,1,17,0
TXN008583,1665.19,31,596,2,1727.21,0.2761,0.1199,0.2655,0,0,0,20,0
TXN008584,780.26,21,832,6,772.66,0.1505,0.5076,0.3265,0,1,0,16,1
TXN008585,705.75,28,328,6,829.95,0.5707,0.4354,0.2726,0,0,1,3,1
TXN008586,1268.78,21,173,4,780.17,0.3424,0.1932,0.1204,0,0,0,21,0
TXN008587,460.2,57,201,2,769.7,0.1583,0.1889,0.3118,1,1,0,13,0
TXN008588,577.59,48,1167,3,1238.02,0.1584,0.1333,0.3247,0,0,0,1,0
TXN008589,539.74,44,117,4,849.98,0.0849,0.187,0.3975,1,0,0,7,0
TXN008590,2237.67,60,111,6,3129.32,0.1295,0.1254,0.2153,0,0,0,1,0
TXN008591,6928.71,39,797,1,7153.91,0.0168,0.3317,0.1531,0,0,0,13,0
TXN008592,475.2,38,216,4,736.89,0.1538,0.2296,0.2457,0,0,0,23,0
TXN008593,414.82,28,1297,26,1347.22,0.2078,0.1003,0.0283,0,0,0,5,1
TXN008594,551.97,41,1455,11,2267.89,0.1187,0.3899,0.0488,0,0,1,16,1
TXN008595,974.29,27,104,4,910.48,0.2627,0.231,0.0187,0,0,0,14,0
TXN008596,293.82,48,629,3,546.71,0.3618,0.0369,0.0072,0,0,0,18,0
TXN008597,1228.78,69,60,21,3702.34,0.0355,0.3626,0.0552,0,0,0,5,0
TXN008598,2499.95,45,521,3,1772.79,0.4199,0.1403,0.1985,0,0,0,13,0
TXN008599,3206.49,33,873,2,1370.71,0.5004,0.1112,0.1894,0,0,0,2,0
TXN008600,2873.87,53,306,4,3027.12,0.2079,0.3643,0.0966,0,0,0,15,0
TXN008601,2179.4,60,125,4,1880.26,0.1391,0.4537,0.1409,0,1,0,17,0
TXN008602,1234.9,42,71,6,1060.45,0.1503,0.0828,0.1222,0,1,0,13,0
TXN008603,155.11,31,269,4,553.55,0.0936,0.0302,0.2577,0,1,0,17,0
TXN008604,1265.76,55,96,0,776.4,0.0838,0.3421,0.0357,0,0,0,9,0
TXN008605,5040.76,27,395,1,2548.8,0.2715,0.1476,0.1817,0,0,0,17,0
TXN008606,4854.69,69,290,1,1767.74,0.0368,0.067,0.1936,0,0,0,7,0
TXN008607,756.45,34,706,5,962.31,0.0479,0.2121,0.0431,0,1,1,5,1
TXN008608,2022.88,36,565,3,3776.66,0.0389,0.1349,0.177,0,0,1,7,0
TXN008609,2073.83,55,426,5,982.35,0.3088,0.1321,0.2304,0,0,0,8,0
TXN008610,2880.34,18,192,1,2189.14,0.1321,0.59,0.345,0,0,0,17,0
TXN008611,2069.56,28,1177,21,1279.25,0.2927,0.114,0.165,0,0,0,14,0
TXN008612,2972.55,24,854,5,4243.18,0.1928,0.0861,0.1478,0,0,0,0,0
TXN008613,2157.04,38,920,1,1857.77,0.2292,0.1788,0.2087,0,0,0,13,0
TXN008614,634.57,46,66,1,1132.65,0.121,0.1408,0.0461,0,0,0,10,0
TXN008615,964.83,27,12,3,967.62,0.1952,0.0244,0.0903,0,1,0,15,0
TXN008616,895.96,35,606,2,1084.9,0.0585,0.243,0.471,0,0,0,20,0
TXN008617,2395.09,58,188,0,659.99,0.123,0.104,0.0808,0,0,1,1,0
TXN008618,569.67,66,194,2,421.28,0.0807,0.2206,0.3281,0,0,0,21,0
TXN008619,416.76,18,57,2,1361.19,0.1795,0.2196,0.031,0,0,0,2,0
TXN008620,754.22,50,559,3,754.86,0.464,0.0901,0.116,0,0,0,8,0
TXN008621,922.58,19,1041,0,753.46,0.3875,0.2289,0.1515,1,0,0,15,1
TXN008622,794.04,45,2154,3,1030.51,0.0436,0.0973,0.193,0,0,0,10,0
TXN008623,620.2,63,1888,3,1137.46,0.0456,0.1266,0.1773,0,0,0,20,0
TXN008624,1585.17,59,1008,3,1102.31,0.08,0.4276,0.2616,0,0,0,3,0
TXN008625,2182.1,30,100,1,3702.66,0.0505,0.1701,0.0716,0,0,0,22,0
TXN008626,2392.66,31,157,5,1743.53,0.1527,0.2401,0.3392,0,0,0,1,0
TXN008627,2697.93,58,38,3,4795.68,0.4825,0.7306,0.2326,0,1,0,11,0
TXN008628,601.28,60,306,2,806.5,0.3274,0.0827,0.2699,1,0,0,0,0
TXN008629,3211.48,32,803,7,1898.09,0.2116,0.179,0.1759,0,0,0,15,0
TXN008630,1097.35,18,21,3,838.5,0.0964,0.07,0.0884,0,0,0,12,0
TXN008631,753.32,41,1986,4,740.41,0.0192,0.1322,0.1575,0,0,0,0,0
TXN008632,4843.69,50,70,3,4924.02,0.0845,0.085,0.3686,0,0,0,13,0
TXN008633,673.24,41,118,2,640.53,0.0358,0.0818,0.2612,0,0,0,11,0
TXN008634,148.78,66,511,5,229.93,0.2201,0.1107,0.2499,0,0,0,9,0
TXN008635,290.11,60,336,2,668.1,0.388,0.0712,0.2072,0,0,0,21,0
TXN008636,367.68,58,981,2,268.86,0.0134,0.3462,0.1111,1,0,0,7,0
TXN008637,1307.18,19,585,4,563.45,0.0507,0.3591,0.1102,0,0,0,20,0
TXN008638,838.2,62,23,2,601.2,0.4469,0.3069,0.0922,0,0,0,2,0
TXN008639,1292.7,57,934,1,1124.05,0.0789,0.3495,0.1854,0,1,0,15,0
TXN008640,134.37,38,653,27,261.2,0.0989,0.2226,0.0638,0,0,0,19,1
TXN008641,4103.57,48,459,2,2533.02,0.1349,0.1559,0.1578,0,1,0,9,0
TXN008642,384.42,60,20,3,295.0,0.0794,0.2713,0.1356,0,1,0,4,0
TXN008643,1523.33,65,623,2,1002.82,0.2996,0.1824,0.2439,0,0,0,18,0
TXN008644,1543.38,46,328,5,874.01,0.1057,0.164,0.0728,0,0,0,17,0
TXN008645,4675.3,20,520,19,1954.22,0.0629,0.1425,0.1188,1,0,0,15,0
TXN008646,759.75,50,870,4,1402.6,0.4537,0.1758,0.0354,0,0,0,4,0
TXN008647,1238.77,53,727,3,2516.97,0.1993,0.0854,0.2623,0,0,0,15,0
TXN008648,923.77,21,622,2,851.49,0.1369,0.2263,0.1242,0,0,0,7,1
TXN008649,476.89,60,463,2,792.09,0.1705,0.1386,0.4099,1,0,0,20,0
TXN008650,801.36,28,244,1,1464.04,0.1882,0.1373,0.0383,0,1,0,2,0
TXN008651,4409.4,64,679,3,2253.95,0.0961,0.06,0.2076,0,0,0,22,0
TXN008652,1121.66,46,276,3,1953.83,0.2026,0.2336,0.1403,0,0,0,13,0
TXN008653,1365.37,34,648,2,1373.71,0.1702,0.1487,0.2149,0,1,0,5,0
TXN008654,526.15,21,738,1,1290.6,0.1701,0.3493,0.1789,0,0,0,5,0
TXN008655,1106.85,18,214,3,1069.13,0.1983,0.1954,0.308,0,1,0,18,0
TXN008656,2800.35,56,411,2,1461.11,0.6042,0.165,0.2174,1,0,0,23,0
TXN008657,8880.88,37,288,4,4557.16,0.1161,0.2629,0.1231,0,0,0,1,0
TXN008658,1644.09,61,339,6,925.37,0.1623,0.0712,0.1789,0,0,0,11,0
TXN008659,813.83,29,67,7,849.68,0.1861,0.2027,0.2239,0,0,0,14,0
TXN008660,1484.14,65,1230,5,805.34,0.2544,0.1207,0.1047,0,0,0,7,0
TXN008661,1824.58,66,598,1,1440.23,0.2621,0.1117,0.3803,0,0,1,6,0
TXN008662,195.07,23,27,13,248.33,0.1728,0.2346,0.168,0,1,0,17,1
TXN008663,1230.77,51,268,0,997.7,0.0967,0.1896,0.0168,1,0,0,23,0
TXN008664,3306.26,66,402,4,2031.34,0.069,0.1327,0.1605,0,1,0,11,0
TXN008665,365.55,34,369,20,758.72,0.0678,0.1304,0.0891,0,0,0,22,1
TXN008666,697.47,21,1082,3,1249.74,0.0471,0.254,0.2066,0,0,0,19,0
TXN008667,4436.18,63,1135,1,4800.79,0.1329,0.3263,0.0394,0,0,0,23,0
TXN008668,706.38,42,1114,20,1383.15,0.2108,0.3813,0.1295,0,0,0,14,1
TXN008669,115.9,19,1247,4,228.73,0.195,0.0732,0.1243,0,0,0,21,0
TXN008670,324.33,61,385,2,408.74,0.0978,0.1359,0.2129,0,0,0,10,0
TXN008671,1587.46,53,160,4,919.93,0.088,0.2263,0.168,0,0,0,13,0
TXN008672,1066.95,21,149,21,624.73,0.1352,0.3363,0.1163,0,0,0,13,0
TXN008673,1406.64,31,780,3,1178.94,0.1582,0.438,0.2862,0,0,0,5,0
TXN008674,985.31,18,125,3,892.29,0.1285,0.3134,0.1336,0,1,0,0,0
TXN008675,7819.4,67,334,3,2480.59,0.0262,0.3235,0.1601,0,0,0,22,0
TXN008676,379.72,19,295,1,510.85,0.137,0.3327,0.2817,0,0,0,11,0
TXN008677,1082.84,59,1247,6,948.38,0.0545,0.3576,0.121,0,0,1,15,0
TXN008678,923.47,44,147,2,1276.76,0.2945,0.302,0.0793,0,0,0,23,0
TXN008679,685.89,48,498,4,1392.41,0.1174,0.0607,0.1002,0,0,0,14,0
TXN008680,2331.92,60,246,1,1215.32,0.2503,0.2364,0.1675,0,0,0,15,0
TXN008681,171.44,64,367,5,202.78,0.3855,0.3253,0.2495,0,0,0,5,0
TXN008682,1703.53,24,368,0,1162.47,0.2126,0.1132,0.2092,0,0,0,4,0
TXN008683,861.87,18,422,2,986.8,0.1055,0.4758,0.0265,0,0,0,5,0
TXN008684,3985.94,24,287,3,2007.96,0.0389,0.0155,0.0259,0,1,0,1,0
TXN008685,1051.11,53,519,2,1819.07,0.3148,0.0112,0.1391,0,1,0,7,0
TXN008686,2462.03,47,223,1,1298.01,0.3449,0.1723,0.2894,0,0,0,2,0
TXN008687,2232.84,22,41,3,1365.42,0.1148,0.198,0.239,1,0,0,0,0
TXN008688,1053.23,30,761,2,2826.14,0.0655,0.0491,0.0426,0,0,0,19,0
TXN008689,1846.29,45,104,3,2453.34,0.0711,0.1386,0.1562,0,0,0,5,0
TXN008690,2331.32,55,278,2,1329.73,0.0458,0.0822,0.0561,0,0,1,8,0
TXN008691,12116.49,35,101,4,4923.59,0.0582,0.1378,0.2403,0,0,0,20,0
TXN008692,1047.11,67,1409,1,706.46,0.0743,0.2452,0.2733,0,0,0,13,0
TXN008693,384.55,69,2265,4,478.28,0.1295,0.0311,0.0866,0,1,0,4,0
TXN008694,638.95,57,1204,4,1088.34,0.1094,0.1766,0.5471,1,1,0,10,0
TXN008695,1152.85,41,518,2,844.15,0.1389,0.1522,0.2243,0,0,0,16,0
TXN008696,154.46,63,86,24,195.25,0.0515,0.1647,0.051,0,0,1,3,1
TXN008697,562.49,55,1463,2,694.6,0.0406,0.3926,0.076,0,0,0,2,1
TXN008698,1233.02,45,117,9,1394.8,0.3091,0.3057,0.2263,0,1,0,0,0
TXN008699,1710.17,41,614,2,1052.98,0.1762,0.1582,0.0604,0,0,0,5,0
TXN008700,1719.9,61,239,10,636.81,0.2077,0.1395,0.2437,0,0,0,15,0
TXN008701,1987.06,46,42,2,1129.61,0.4069,0.1728,0.0379,0,1,0,5,0
TXN008702,1201.59,27,363,4,1195.3,0.2506,0.4632,0.277,0,0,0,2,0
TXN008703,1103.23,69,253,4,1809.04,0.4312,0.4062,0.4987,0,0,0,11,0
TXN008704,1010.43,21,1,5,699.91,0.0376,0.3237,0.2021,0,0,0,18,0
TXN008705,5052.78,54,314,5,2021.71,0.3051,0.051,0.4103,0,0,0,23,0
TXN008706,887.58,52,541,3,511.09,0.249,0.1784,0.0628,0,0,0,5,0
TXN008707,864.27,48,334,4,770.96,0.3611,0.191,0.1571,0,0,0,21,0
TXN008708,2752.7,20,112,2,3602.18,0.0932,0.254,0.2476,0,0,0,19,0
TXN008709,647.51,43,406,2,535.55,0.39,0.1869,0.1045,0,0,0,1,0
TXN008710,1304.9,64,267,5,691.5,0.5362,0.0747,0.0968,0,0,0,20,0
TXN008711,518.32,30,279,7,456.15,0.1368,0.1491,0.1596,0,0,0,11,0
TXN008712,580.58,53,710,2,614.56,0.1521,0.3759,0.1692,1,1,0,23,0
TXN008713,827.88,62,207,3,1208.16,0.2544,0.1071,0.1889,0,0,0,15,0
TXN008714,7470.85,67,154,2,1798.27,0.0639,0.2022,0.2352,0,0,0,2,0
TXN008715,663.11,44,325,2,1082.42,0.3625,0.1035,0.1558,0,0,0,17,0
TXN008716,508.71,34,242,6,873.68,0.2025,0.1856,0.0825,0,0,0,4,0
TXN008717,502.86,54,30,3,459.46,0.0608,0.2239,0.083,0,0,0,7,0
TXN008718,589.9,43,218,1,659.19,0.1567,0.1096,0.0577,0,0,0,7,0
TXN008719,652.35,50,1208,2,371.58,0.1471,0.2925,0.194,0,0,1,9,0
TXN008720,3284.61,56,937,16,1836.45,0.2389,0.3012,0.0951,0,0,0,20,0
TXN008721,988.7,54,1694,2,1928.02,0.2681,0.4368,0.2172,0,0,0,12,1
TXN008722,703.54,30,524,5,1066.02,0.1677,0.2742,0.0622,0,0,0,5,0
TXN008723,922.92,57,1578,4,1493.71,0.2839,0.209,0.1923,0,0,0,19,0
TXN008724,3117.71,46,243,3,2025.08,0.0745,0.2664,0.1549,0,0,0,11,0
TXN008725,1489.85,66,443,2,1177.14,0.1823,0.0407,0.265,0,0,0,22,0
TXN008726,2371.33,52,1128,4,2908.89,0.0234,0.1178,0.25,1,0,0,5,1
TXN008727,603.27,64,644,7,535.58,0.1867,0.3063,0.1711,0,0,0,5,0
TXN008728,462.43,68,244,0,859.14,0.1223,0.3739,0.1498,0,0,0,7,1
TXN008729,525.41,69,532,1,790.43,0.2034,0.2303,0.2377,0,1,0,1,0
TXN008730,843.92,56,128,2,1725.15,0.0977,0.4208,0.431,0,1,0,20,0
TXN008731,435.34,49,299,3,401.86,0.15,0.0699,0.0409,0,0,0,14,0
TXN008732,3266.63,24,158,2,3021.72,0.488,0.0433,0.167,0,1,0,5,0
TXN008733,945.62,38,444,0,1624.97,0.1954,0.2668,0.247,1,0,0,17,0
TXN008734,4707.31,42,149,4,3733.89,0.0777,0.1979,0.4937,0,0,0,4,0
TXN008735,1906.48,58,538,6,1065.93,0.1283,0.1713,0.2011,0,0,0,6,1
TXN008736,423.27,48,792,2,746.04,0.2085,0.1806,0.3378,0,0,0,11,0
TXN008737,1451.71,40,166,0,1737.1,0.1342,0.5386,0.1251,0,0,0,0,1
TXN008738,2992.57,25,789,3,2256.11,0.4267,0.2809,0.0534,0,0,0,13,0
TXN008739,662.75,55,503,3,665.08,0.4351,0.2758,0.2531,0,0,0,4,0
TXN008740,127.37,40,663,5,270.88,0.2949,0.0335,0.228,0,0,0,21,0
TXN008741,239.65,19,1704,26,305.4,0.1276,0.1865,0.1773,0,0,0,17,1
TXN008742,1014.63,32,742,20,1316.81,0.1661,0.0521,0.263,0,0,0,14,0
TXN008743,2934.82,63,371,2,3223.21,0.381,0.1481,0.3751,0,0,0,23,0
TXN008744,411.21,24,522,2,441.16,0.2104,0.0471,0.1969,0,1,0,18,0
TXN008745,2144.47,39,238,2,906.28,0.1593,0.0957,0.12,0,0,0,17,0
TXN008746,766.17,44,1017,1,859.27,0.1587,0.1743,0.3331,0,0,0,15,0
TXN008747,1635.05,22,412,5,4206.44,0.3162,0.1949,0.3038,0,0,0,14,0
TXN008748,5603.85,26,642,0,5329.9,0.2009,0.1452,0.0537,0,1,1,19,0
TXN008749,3859.84,66,3000,18,1476.04,0.0987,0.2261,0.1238,0,1,0,14,0
TXN008750,1875.61,48,217,19,2056.17,0.1397,0.1603,0.2772,0,0,1,13,1
TXN008751,1584.77,28,616,4,2016.54,0.021,0.1336,0.3036,0,0,0,11,0
TXN008752,378.4,26,689,4,447.54,0.1823,0.1856,0.116,1,0,0,7,0
TXN008753,2465.74,40,429,7,1788.2,0.0822,0.1243,0.0389,0,1,1,14,0
TXN008754,453.1,55,589,22,537.15,0.3401,0.2992,0.4854,0,0,0,18,1
TXN008755,422.56,55,909,5,972.55,0.0875,0.3771,0.0664,0,0,0,15,0
TXN008756,1683.01,28,1564,3,2435.28,0.1623,0.1155,0.1117,0,0,0,10,0
TXN008757,1119.99,55,136,5,1160.55,0.1919,0.1184,0.1992,0,0,0,8,0
TXN008758,3185.43,64,268,2,2372.61,0.1323,0.2076,0.0882,0,0,0,10,0
TXN008759,1976.34,29,21,8,2722.99,0.1401,0.3291,0.2113,0,0,1,23,1
TXN008760,272.39,19,150,4,320.58,0.1821,0.2116,0.0608,0,0,0,9,0
TXN008761,244.77,67,381,5,238.8,0.1121,0.2147,0.2939,0,0,0,17,0
TXN008762,1613.05,45,617,2,2473.69,0.2729,0.1111,0.362,0,0,0,14,0
TXN008763,2419.28,58,497,1,2544.49,0.0725,0.0685,0.0595,0,0,0,5,0
TXN008764,1696.94,34,51,6,1312.4,0.3524,0.363,0.0376,0,0,0,4,0
TXN008765,751.43,33,14,2,1443.1,0.0432,0.3401,0.2908,0,1,0,23,0
TXN008766,2425.24,29,1081,10,2049.05,0.1294,0.2514,0.1194,0,0,1,23,0
TXN008767,1110.34,29,264,2,2022.49,0.3575,0.2235,0.2463,0,0,0,2,0
TXN008768,491.97,42,217,5,886.31,0.0438,0.3265,0.1682,0,1,0,17,0
TXN008769,1487.06,23,161,1,2141.14,0.2957,0.0973,0.279,0,0,0,4,0
TXN008770,1823.38,61,188,1,860.46,0.1795,0.115,0.4403,1,0,0,15,0
TXN008771,506.3,44,176,1,1300.48,0.0735,0.1472,0.1019,0,0,0,23,0
TXN008772,977.35,65,592,4,1261.45,0.0593,0.1237,0.249,0,0,1,10,0
TXN008773,592.2,44,194,3,600.88,0.0754,0.0827,0.0643,0,0,0,21,0
TXN008774,1238.75,33,524,4,651.91,0.0398,0.1436,0.201,0,0,0,0,0
TXN008775,15294.44,44,250,2,5238.95,0.1585,0.2478,0.095,0,0,0,23,0
TXN008776,465.71,26,507,3,587.38,0.3196,0.2387,0.1693,0,1,0,14,0
TXN008777,1911.45,60,635,23,1420.79,0.0513,0.3042,0.0664,0,0,0,13,1
TXN008778,1562.21,55,848,5,1645.6,0.2265,0.1471,0.4894,0,0,1,12,0
TXN008779,998.76,25,1386,3,1055.79,0.3422,0.2088,0.3253,0,0,0,23,0
TXN008780,2039.26,48,730,0,1754.68,0.4183,0.1199,0.2391,0,0,0,16,0
TXN008781,577.25,45,1030,21,1380.62,0.1645,0.2775,0.2362,0,0,0,20,1
TXN008782,580.85,28,99,1,596.35,0.206,0.1758,0.0167,0,0,0,3,0
TXN008783,2046.1,24,178,2,1596.82,0.1915,0.0694,0.2463,0,0,0,6,0
TXN008784,466.77,57,44,4,748.97,0.1736,0.4221,0.1112,0,0,0,15,0
TXN008785,4769.72,31,48,1,3708.82,0.4062,0.1882,0.39,0,0,0,16,0
TXN008786,572.34,44,449,2,1480.87,0.2128,0.0363,0.0992,0,0,0,16,0
TXN008787,707.23,30,83,3,671.75,0.1083,0.2611,0.2128,0,0,0,0,0
TXN008788,2915.51,51,264,4,1393.54,0.2035,0.2049,0.2486,0,0,0,7,0
TXN008789,508.96,20,515,2,573.98,0.1744,0.1684,0.1144,0,0,0,11,0
TXN008790,766.97,36,489,6,1313.49,0.1723,0.0719,0.2208,0,0,0,16,0
TXN008791,427.6,46,32,2,936.37,0.0067,0.0847,0.0654,0,0,0,11,0
TXN008792,762.02,40,9,3,614.73,0.4717,0.1683,0.1734,0,0,0,19,0
TXN008793,1015.16,49,157,2,609.35,0.0697,0.0484,0.0598,0,0,0,13,0
TXN008794,5846.52,27,1302,0,6029.71,0.2269,0.1539,0.2289,1,0,0,1,0
TXN008795,905.91,40,15,2,1169.08,0.1437,0.0161,0.2992,0,0,0,2,1
TXN008796,280.28,57,45,2,810.61,0.1051,0.1604,0.3891,0,0,0,18,0
TXN008797,768.76,35,238,3,718.06,0.4078,0.1,0.1057,1,1,0,12,0
TXN008798,1043.9,26,105,24,1525.1,0.1046,0.2072,0.2162,0,0,0,17,1
TXN008799,495.51,62,132,1,701.38,0.3788,0.1989,0.1164,0,0,0,17,0
TXN008800,1239.91,58,259,3,509.67,0.2417,0.124,0.2457,0,1,0,4,0
TXN008801,397.99,53,1606,4,1072.03,0.3138,0.2859,0.1943,0,0,0,0,0
TXN008802,426.13,59,570,23,1066.38,0.4959,0.4968,0.2229,0,1,0,14,1
TXN008803,930.11,58,2,4,818.99,0.1945,0.2199,0.2453,0,0,0,11,0
TXN008804,475.41,56,227,5,587.63,0.1908,0.2606,0.3875,0,1,0,4,1
TXN008805,627.02,44,411,6,834.07,0.1236,0.6176,0.2712,0,0,0,20,1
TXN008806,917.1,19,150,3,789.38,0.1695,0.16,0.2875,0,0,0,8,1
TXN008807,824.6,49,1304,4,716.33,0.0826,0.1364,0.076,0,0,0,8,0
TXN008808,779.03,32,537,5,1330.82,0.0195,0.0774,0.1056,1,0,0,1,0
TXN008809,3762.83,58,82,4,5210.13,0.2951,0.5479,0.3531,0,0,0,3,0
TXN008810,2862.62,42,17,3,2785.65,0.1757,0.106,0.208,0,0,0,6,0
TXN008811,4680.85,65,207,4,4269.89,0.2253,0.1428,0.0784,1,0,0,19,0
TXN008812,961.41,48,750,4,737.02,0.2072,0.1278,0.1879,0,1,0,21,0
TXN008813,2569.69,46,414,3,3541.42,0.2885,0.3346,0.0801,0,0,0,8,0
TXN008814,1556.15,65,63,13,1285.74,0.1134,0.4998,0.1829,0,1,0,19,0
TXN008815,3689.13,42,1292,4,2187.37,0.0169,0.1515,0.0958,0,0,0,16,0
TXN008816,1550.24,37,30,1,1510.8,0.1378,0.3018,0.1637,0,0,1,14,0
TXN008817,814.97,37,352,3,862.39,0.3353,0.2525,0.2525,0,0,0,8,0
TXN008818,1594.16,63,402,20,1814.65,0.1524,0.3205,0.0512,0,0,0,7,1
TXN008819,1096.51,57,1318,1,1539.87,0.1847,0.1277,0.4318,0,1,0,2,0
TXN008820,189.88,26,140,3,318.07,0.2079,0.0059,0.3307,1,0,0,12,0
TXN008821,853.32,43,457,14,1005.37,0.4783,0.4915,0.2754,0,0,0,10,1
TXN008822,2587.95,37,163,5,2019.66,0.1456,0.2946,0.1635,0,0,0,7,1
TXN008823,816.61,51,377,1,1331.68,0.2096,0.074,0.2918,0,0,0,23,0
TXN008824,1461.41,20,21,1,1523.29,0.2564,0.3288,0.1637,0,0,0,12,0
TXN008825,583.31,55,470,7,648.07,0.1835,0.1342,0.1109,0,0,0,23,0
TXN008826,3488.2,56,19,5,1312.05,0.1773,0.2068,0.3831,0,0,0,23,0
TXN008827,1525.52,29,245,2,1025.12,0.2586,0.4275,0.0414,0,0,0,22,0
TXN008828,1402.75,25,92,1,951.07,0.1559,0.0697,0.0851,0,0,0,17,0
TXN008829,1130.65,50,809,4,681.65,0.0934,0.3227,0.0312,0,0,0,13,1
TXN008830,1541.13,31,90,2,2080.58,0.2604,0.189,0.2343,0,0,0,0,0
TXN008831,2978.11,66,141,3,1396.64,0.5144,0.2668,0.1,0,0,0,14,0
TXN008832,1420.45,58,383,7,1301.38,0.3456,0.117,0.1417,0,0,0,11,0
TXN008833,4496.18,67,351,4,4608.0,0.2755,0.1099,0.1693,0,0,0,17,1
TXN008834,783.33,45,415,1,1527.92,0.3484,0.098,0.2456,1,1,0,13,0
TXN008835,2037.46,66,114,3,2541.09,0.3398,0.177,0.4339,0,0,0,16,0
TXN008836,502.6,18,685,4,1327.5,0.2486,0.0991,0.1798,0,0,0,10,0
TXN008837,747.16,33,751,0,856.44,0.1077,0.34,0.1921,0,0,0,19,0
TXN008838,380.56,18,249,1,522.49,0.3466,0.2353,0.0972,0,0,1,4,0
TXN008839,1043.02,53,382,6,1298.51,0.0571,0.2714,0.3035,0,0,0,8,0
TXN008840,79.3,44,1196,1,169.96,0.0173,0.1084,0.1846,0,0,1,6,0
TXN008841,1954.15,32,456,14,1327.07,0.1663,0.4826,0.2256,0,1,0,8,1
TXN008842,1894.43,33,298,2,1367.55,0.2087,0.1555,0.352,0,0,0,9,0
TXN008843,2385.3,51,189,5,941.72,0.4369,0.2897,0.0631,0,0,0,5,0
TXN008844,2563.56,27,453,9,1027.97,0.2673,0.3381,0.2497,0,0,0,20,1
TXN008845,497.75,44,429,2,456.77,0.5093,0.3934,0.0781,0,0,0,21,0
TXN008846,5078.62,49,1160,6,2892.63,0.1077,0.1528,0.3242,0,0,0,13,0
TXN008847,999.89,30,72,3,866.03,0.0655,0.1897,0.0982,0,0,0,15,0
TXN008848,439.0,29,132,4,555.31,0.0915,0.5145,0.0626,0,0,0,12,0
TXN008849,1377.87,36,174,1,1605.62,0.1532,0.1887,0.139,0,0,0,18,0
TXN008850,1684.01,48,33,2,1185.04,0.0184,0.2942,0.289,0,0,0,1,0
TXN008851,8083.04,31,1430,7,853.35,0.4453,0.1039,0.0813,1,0,0,17,1
TXN008852,1505.62,37,900,4,792.49,0.1999,0.4549,0.0798,0,0,0,23,0
TXN008853,1250.85,46,991,4,1092.31,0.1163,0.4242,0.1026,0,1,0,16,0
TXN008854,3670.77,27,488,2,2813.18,0.0369,0.3629,0.1865,0,0,0,14,0
TXN008855,1978.04,47,461,1,1523.37,0.1667,0.0801,0.2308,0,0,0,22,0
TXN008856,1018.67,25,607,3,1070.54,0.067,0.309,0.2441,0,0,0,10,0
TXN008857,3019.25,25,226,6,1991.62,0.1078,0.158,0.1559,0,0,0,2,0
TXN008858,1026.35,30,117,3,1117.97,0.2094,0.0906,0.1892,0,0,0,19,0
TXN008859,832.77,32,481,5,1452.57,0.1759,0.1399,0.2393,1,0,0,2,1
TXN008860,1588.75,19,397,5,1219.0,0.2789,0.2968,0.0397,0,0,0,12,0
TXN008861,2324.55,68,1091,16,1657.14,0.1667,0.3327,0.1255,1,1,0,6,0
TXN008862,741.67,34,158,4,803.6,0.1454,0.3089,0.1513,0,0,0,3,0
TXN008863,585.74,59,55,5,493.96,0.3066,0.2242,0.1565,0,0,0,8,1
TXN008864,3509.69,64,1100,4,2068.94,0.1622,0.3067,0.098,0,0,0,10,0
TXN008865,3056.28,59,218,2,3144.62,0.1004,0.1481,0.2012,0,0,0,0,0
TXN008866,399.35,61,730,4,510.65,0.2484,0.4504,0.1723,1,0,0,7,0
TXN008867,841.66,23,405,2,1243.27,0.1627,0.1755,0.3193,0,0,0,7,0
TXN008868,696.6,37,288,3,800.94,0.2067,0.1282,0.1757,0,0,0,5,1
TXN008869,4734.14,56,248,2,2035.23,0.1868,0.2246,0.0553,0,0,0,2,0
TXN008870,1168.59,47,1726,2,1303.3,0.2632,0.366,0.3158,0,1,0,1,1
TXN008871,13724.37,18,788,2,11262.46,0.3491,0.1722,0.0629,0,0,0,2,0
TXN008872,742.88,47,606,16,888.02,0.2274,0.1828,0.2405,0,0,0,21,0
TXN008873,2566.96,59,180,4,3216.68,0.4501,0.1029,0.3365,0,0,0,6,0
TXN008874,2123.08,61,290,6,3443.49,0.1746,0.1023,0.0866,0,1,1,20,0
TXN008875,1683.57,37,222,4,1593.23,0.1462,0.1028,0.2134,0,1,0,1,0
TXN008876,846.88,30,1641,1,1125.47,0.2521,0.1387,0.0398,0,1,0,16,0
TXN008877,2361.14,34,1438,2,1171.91,0.26,0.2942,0.2132,1,0,0,22,0
